age,gender,country,city,income,blockchains,category,choice
96,male,UK,Manchester,80000,['Cardano'],"['music', 'sports', 'books', 'travel', 'finance']",RhythmandBlues(R&B) ElectronicDanceMusic RockField Hockey TennisScience Fiction Thrillers MysteriesVisiting Friends The Caravan/RV Road TripProfessional Advisory Insurance
51,female,UK,Newcastle,75000,"['Polygon', 'Ripple', 'Solana']","['music', 'sports', 'books', 'travel']",Techno RhythmandBlues(R&B)VolleyballThrillersLong Term Slow Travel Volunteer Travel
86,other,India,Ahmedabad,55000,"['Polygon', 'Bitcoin', 'Binance Smart Chain']","['music', 'sports', 'books', 'finance']",DubstepSoccer/football Tennis BasketballScience FictionWealth Management
59,male,India,Hyderabad,15000,"['Flow', 'Binance Smart Chain', 'Ethereum']","['music', 'sports', 'books', 'travel', 'finance']",TechnoBasketball CricketFantasy Historical Fiction MysteriesEvent TravelBanking
32,male,US,Houston,60000,"['Solana', 'Bitcoin']","['travel', 'finance']",Event Travel Business TravelBanking
45,male,India,Kolkata,95000,"['Flow', 'Polygon']","['music', 'sports', 'travel']",Jazz RockSoccer/footballLong Term Slow Travel Business Travel Volunteer Travel
78,male,India,Kolkata,55000,['Bitcoin'],"['music', 'sports', 'books', 'travel', 'finance']",ElectronicDanceMusic PopTennis Basketball VolleyballScience Fiction Thrillers FantasyThe Package Holiday Volunteer TravelProfessional Advisory Banking
40,female,India,Ahmedabad,100000,[],"['sports', 'books', 'finance']",Badminton Table Tennis BasketballFantasy Science Fiction RomanceInsurance Mutual Funds Tax/Audit Consulting
91,other,UK,Newcastle,80000,"['Binance Smart Chain', 'Ripple']","['sports', 'travel', 'finance']",Table Tennis Soccer/football BadmintonVolunteer TravelBanking Tax/Audit Consulting Wealth Management
43,male,India,Mumbai,65000,"['Binance Smart Chain', 'Ethereum', 'Avalanche']","['music', 'sports', 'finance']",Pop RockBasketball TennisBanking Mutual Funds
47,male,UK,Manchester,90000,"['Binance Smart Chain', 'Cardano', 'Avalanche']","['music', 'sports', 'finance']",JazzTennisTax/Audit Consulting Treasury/Debt Instruments
63,other,UK,Leeds-Bradford,70000,"['Solana', 'Ripple']","['music', 'sports', 'finance']",Pop Jazz TechnoVolleyball Tennis BasketballInsurance Professional Advisory Tax/Audit Consulting
97,other,UK,Leeds-Bradford,65000,[],"['music', 'sports', 'books', 'finance']",RhythmandBlues(R&B)CricketFantasyStock Market Mutual Funds Treasury/Debt Instruments
49,other,UK,Manchester,70000,['Cardano'],"['music', 'sports', 'books', 'travel', 'finance']",Country DubstepTable Tennis Basketball Soccer/footballRomanceThe Package HolidayStock Market
78,female,UK,Newcastle,10000,"['Avalanche', 'Ripple', 'Polygon']","['music', 'sports', 'books', 'travel', 'finance']",Rock RhythmandBlues(R&B) PopField Hockey Badminton BasketballScience FictionBusiness Travel The Package Holiday Long Term Slow TravelMutual Funds Tax/Audit Consulting
18,female,India,Ahmedabad,105000,"['Polygon', 'Avalanche']",['books'],Fantasy Thrillers Historical Fiction
72,female,US,San Antonio,75000,['Flow'],"['sports', 'travel', 'finance']",Soccer/football Field Hockey CricketEvent Travel Long Term Slow Travel The Gap YearWealth Management Insurance
36,female,US,Houston,95000,"['Binance Smart Chain', 'Polygon', 'Cardano']","['music', 'sports', 'books', 'finance']",RhythmandBlues(R&B)Volleyball BadmintonFantasyStock Market Banking
44,other,India,Pune,60000,"['Avalanche', 'Ripple']","['music', 'sports', 'travel', 'finance']",Dubstep Techno CountrySoccer/football BadmintonThe Gap Year Business Travel Volunteer TravelBanking Wealth Management
67,other,India,Ahmedabad,25000,['Bitcoin'],"['music', 'sports', 'books', 'travel', 'finance']",RhythmandBlues(R&B) PopCricket Table Tennis BasketballThrillers Science Fiction RomanceEvent Travel The Weekend Break The Gap YearInsurance Mutual Funds
74,female,US,Los Angeles,60000,"['Polygon', 'Ripple', 'Cardano']","['music', 'books', 'travel', 'finance']",Techno RockThrillersThe Weekend Break Long Term Slow TravelProfessional Advisory Tax/Audit Consulting
61,female,UK,Manchester,55000,"['Flow', 'Cardano']","['music', 'sports', 'books', 'travel', 'finance']",Pop Techno JazzTable TennisHistorical Fiction Science Fiction MysteriesVisiting Friends The Gap YearMutual Funds Banking
89,male,India,Hyderabad,40000,"['Avalanche', 'Solana', 'Ripple']","['music', 'sports', 'books', 'travel']",ElectronicDanceMusic Techno RockTennis BasketballThrillers FantasyThe Gap Year Visiting Friends
56,female,US,Philadelphia,45000,[],"['music', 'sports', 'travel', 'finance']",Techno DubstepTennis Soccer/football Table TennisThe Package HolidayStock Market Wealth Management
12,female,UK,London,50000,['Binance Smart Chain'],"['travel', 'finance']",Long Term Slow TravelTax/Audit Consulting
28,male,India,Chennai,90000,"['Ripple', 'Ethereum', 'Flow']","['music', 'sports', 'books', 'travel', 'finance']",JazzBasketballRomanceThe Weekend BreakInsurance
70,female,UK,Southampton-Portsmouth,60000,['Avalanche'],"['music', 'sports', 'books', 'travel', 'finance']",Rock CountryField Hockey BasketballScience FictionThe Gap Year Volunteer Travel The Weekend BreakInsurance Tax/Audit Consulting
19,male,India,Hyderabad,100000,['Bitcoin'],"['music', 'sports', 'books', 'travel', 'finance']",ElectronicDanceMusic RhythmandBlues(R&B)Volleyball BadmintonFantasy RomanceVolunteer Travel Business TravelTax/Audit Consulting Wealth Management Treasury/Debt Instruments
88,other,UK,Liverpool,5000,['Binance Smart Chain'],"['sports', 'books', 'travel', 'finance']",Tennis Soccer/footballRomance Fantasy Science FictionThe Gap YearBanking Mutual Funds
82,female,India,Pune,75000,"['Ethereum', 'Cardano']","['music', 'sports', 'books', 'travel']",RhythmandBlues(R&B)VolleyballRomanceThe Package Holiday The Weekend Break The Gap Year
55,female,UK,Newcastle,75000,"['Avalanche', 'Bitcoin', 'Ripple']","['music', 'sports', 'travel', 'finance']",TechnoCricket BasketballThe Weekend Break Visiting Friends The Gap YearWealth Management Tax/Audit Consulting Banking
97,male,US,Phoenix,60000,[],"['sports', 'books', 'travel', 'finance']",Volleyball Field HockeyHistorical Fiction RomanceThe Caravan/RV Road Trip The Group TourInsurance
30,other,US,Dallas,20000,"['Ethereum', 'Bitcoin', 'Cardano']","['travel', 'finance']",The Package Holiday The Gap YearBanking
99,other,India,Delhi,45000,"['Solana', 'Flow']","['music', 'travel', 'finance']",CountryThe Weekend Break The Caravan/RV Road Trip Long Term Slow TravelStock Market
97,other,UK,Birmingham-Wolverhampton,70000,['Solana'],"['sports', 'travel', 'finance']",BadmintonBusiness TravelProfessional Advisory Banking
56,male,US,NewYorkCity,25000,"['Ripple', 'Binance Smart Chain', 'Bitcoin']","['music', 'sports', 'books', 'finance']",RhythmandBlues(R&B) ElectronicDanceMusic TechnoBasketball Badminton CricketMysteries FantasyProfessional Advisory Wealth Management Insurance
39,male,US,San Antonio,5000,"['Avalanche', 'Ripple']","['music', 'sports', 'travel', 'finance']",PopVolleyball Field Hockey TennisBusiness TravelWealth Management Tax/Audit Consulting
18,female,UK,Southampton-Portsmouth,115000,[],"['music', 'books', 'travel']",Techno RhythmandBlues(R&B)Thrillers MysteriesLong Term Slow Travel Visiting Friends The Weekend Break
70,other,US,NewYorkCity,55000,['Solana'],"['music', 'books', 'travel', 'finance']",RhythmandBlues(R&B)Romance Science FictionVolunteer Travel Visiting FriendsBanking Treasury/Debt Instruments
16,male,India,Chennai,5000,['Ripple'],"['sports', 'books', 'finance']",Basketball TennisHistorical FictionTax/Audit Consulting Wealth Management
67,other,UK,Birmingham-Wolverhampton,45000,"['Ethereum', 'Flow', 'Avalanche']","['music', 'sports', 'travel', 'finance']",Dubstep Rock PopTable Tennis Badminton BasketballBusiness Travel Volunteer TravelMutual Funds
75,female,UK,Glasgow,40000,[],"['music', 'sports', 'books', 'travel']",Dubstep RockCricketHistorical Fiction Fantasy Science FictionBusiness Travel The Caravan/RV Road Trip The Weekend Break
20,other,India,Ahmedabad,15000,"['Flow', 'Ripple', 'Avalanche']","['music', 'sports', 'books']",ElectronicDanceMusic DubstepVolleyballScience Fiction Thrillers Fantasy
39,female,India,Bangalore,110000,['Polygon'],"['music', 'sports', 'books', 'finance']",Country PopVolleyballThrillersWealth Management Mutual Funds
47,other,UK,Manchester,70000,[],"['music', 'sports', 'books', 'travel', 'finance']",RhythmandBlues(R&B) DubstepTennis Table TennisMysteriesEvent Travel Visiting Friends The Caravan/RV Road TripTreasury/Debt Instruments
34,male,US,Chicago,110000,[],"['music', 'sports', 'books', 'travel', 'finance']",ElectronicDanceMusic Rock PopTennis BasketballMysteries ThrillersThe Weekend Break Long Term Slow Travel The Package HolidayWealth Management Tax/Audit Consulting
22,other,US,Los Angeles,45000,"['Ethereum', 'Avalanche']","['music', 'sports', 'travel', 'finance']",RhythmandBlues(R&B)Volleyball Field Hockey CricketBusiness Travel Volunteer TravelProfessional Advisory
53,other,UK,Liverpool,60000,['Ripple'],"['sports', 'travel', 'finance']",Cricket Table Tennis Field HockeyThe Gap Year The Weekend BreakProfessional Advisory
48,other,US,San Antonio,30000,"['Cardano', 'Avalanche', 'Binance Smart Chain']","['music', 'sports', 'books', 'travel']",TechnoSoccer/footballThrillers Science FictionLong Term Slow Travel Business Travel Visiting Friends
34,other,India,Mumbai,95000,['Ripple'],"['music', 'sports', 'books', 'travel', 'finance']",Rock Jazz CountryBasketballScience Fiction Mysteries FantasyThe Package HolidayTreasury/Debt Instruments Mutual Funds Wealth Management
71,other,India,Hyderabad,55000,"['Polygon', 'Bitcoin', 'Flow']","['music', 'sports', 'books', 'travel', 'finance']",RhythmandBlues(R&B)Soccer/football Badminton VolleyballMysteriesThe Weekend BreakMutual Funds
61,male,India,Kolkata,5000,"['Binance Smart Chain', 'Cardano', 'Solana']","['music', 'sports', 'books', 'travel', 'finance']",PopField Hockey Badminton BasketballMysteriesVisiting Friends Volunteer Travel The Weekend BreakMutual Funds Wealth Management Banking
91,female,US,Chicago,80000,"['Flow', 'Binance Smart Chain']","['music', 'sports', 'travel']",RhythmandBlues(R&B) Techno JazzSoccer/footballLong Term Slow Travel The Group Tour
67,other,UK,Leeds-Bradford,105000,['Polygon'],"['music', 'sports', 'books', 'finance']",Jazz DubstepSoccer/football Table Tennis VolleyballHistorical Fiction Romance FantasyBanking
33,female,US,Dallas,90000,"['Solana', 'Ethereum']","['sports', 'books', 'finance']",BadmintonRomanceTreasury/Debt Instruments Mutual Funds Wealth Management
77,female,India,Kolkata,70000,"['Ethereum', 'Avalanche', 'Flow']","['music', 'sports', 'books', 'travel', 'finance']",Dubstep Techno RhythmandBlues(R&B)Volleyball BasketballRomance Science FictionVisiting Friends Volunteer TravelInsurance
63,male,UK,Liverpool,10000,[],"['music', 'sports', 'books', 'travel', 'finance']",Techno ElectronicDanceMusicSoccer/footballScience FictionThe Caravan/RV Road TripBanking Tax/Audit Consulting Mutual Funds
74,other,UK,Liverpool,40000,['Solana'],"['music', 'sports', 'books', 'travel', 'finance']",JazzBasketball Soccer/football Table TennisFantasy Romance ThrillersThe Weekend BreakTax/Audit Consulting Stock Market Banking
77,female,India,Hyderabad,10000,[],"['music', 'sports', 'books', 'travel', 'finance']",TechnoCricket Tennis BadmintonHistorical Fiction Romance ThrillersLong Term Slow Travel Business Travel Visiting FriendsTreasury/Debt Instruments Mutual Funds Wealth Management
45,female,India,Kolkata,50000,"['Cardano', 'Ethereum']","['sports', 'books', 'travel', 'finance']",Basketball Field HockeyHistorical Fiction ThrillersThe Weekend Break Business TravelTax/Audit Consulting Mutual Funds Treasury/Debt Instruments
75,female,India,Bangalore,5000,[],"['music', 'sports', 'travel', 'finance']",ElectronicDanceMusicBasketballBusiness TravelWealth Management
83,female,UK,Glasgow,35000,[],"['music', 'travel', 'finance']",Pop Dubstep CountryVolunteer Travel Event TravelMutual Funds Professional Advisory Tax/Audit Consulting
89,male,India,Hyderabad,75000,['Ripple'],"['music', 'books', 'travel', 'finance']",Pop RhythmandBlues(R&B)Science Fiction Fantasy Historical FictionThe Group TourProfessional Advisory
19,female,UK,Glasgow,90000,[],"['music', 'sports', 'travel']",Rock ElectronicDanceMusicTennis Table TennisBusiness Travel Volunteer Travel
81,female,UK,Manchester,40000,['Ripple'],"['music', 'travel', 'finance']",PopLong Term Slow Travel The Gap Year The Group TourInsurance Tax/Audit Consulting Stock Market
27,male,India,Hyderabad,40000,[],"['music', 'sports', 'travel', 'finance']",DubstepVolleyball TennisLong Term Slow Travel The Caravan/RV Road Trip Volunteer TravelInsurance
73,female,US,Dallas,50000,"['Bitcoin', 'Polygon']","['sports', 'finance']",Tennis VolleyballStock Market
34,other,US,Houston,75000,"['Ethereum', 'Cardano']","['music', 'sports', 'travel']",CountryField HockeyThe Weekend Break
38,other,India,Delhi,100000,"['Bitcoin', 'Ethereum', 'Binance Smart Chain']","['sports', 'books', 'travel', 'finance']",Soccer/football Table Tennis BasketballMysteriesVisiting Friends Business Travel Volunteer TravelTax/Audit Consulting Treasury/Debt Instruments Insurance
91,other,India,Delhi,45000,['Ethereum'],"['music', 'books', 'travel']",Techno ElectronicDanceMusic RhythmandBlues(R&B)Science Fiction Romance Historical FictionThe Group Tour The Package Holiday The Gap Year
98,male,US,Phoenix,110000,"['Ripple', 'Ethereum', 'Avalanche']","['music', 'sports', 'books', 'travel', 'finance']",ElectronicDanceMusic Rock JazzBadminton Basketball Field HockeyRomance Mysteries ThrillersThe Gap Year Business TravelTreasury/Debt Instruments Insurance
69,male,US,Philadelphia,5000,[],"['music', 'sports', 'books', 'finance']",RockField Hockey TennisFantasyBanking Mutual Funds Insurance
82,female,UK,Newcastle,90000,"['Solana', 'Ripple']","['music', 'books', 'travel']",RhythmandBlues(R&B) JazzScience FictionVolunteer Travel The Group Tour
63,male,UK,London,85000,"['Ethereum', 'Flow', 'Solana']","['sports', 'books', 'travel', 'finance']",Field HockeyScience FictionThe Caravan/RV Road Trip The Group TourMutual Funds Tax/Audit Consulting Professional Advisory
34,male,US,Dallas,50000,"['Ethereum', 'Bitcoin', 'Binance Smart Chain']","['music', 'sports', 'books']",Dubstep Techno CountryCricketHistorical Fiction Science Fiction
14,male,UK,Southampton-Portsmouth,25000,['Polygon'],"['sports', 'travel', 'finance']",Table Tennis Field Hockey BadmintonThe Gap YearBanking
92,male,UK,Newcastle,40000,"['Ethereum', 'Avalanche', 'Cardano']","['music', 'travel', 'finance']",CountryVisiting Friends The Weekend BreakProfessional Advisory Insurance
29,male,US,Los Angeles,70000,['Solana'],"['music', 'sports']",Jazz Dubstep TechnoField Hockey Tennis
35,female,US,Houston,20000,"['Solana', 'Flow', 'Binance Smart Chain']","['music', 'travel', 'finance']",PopThe Gap Year The Caravan/RV Road TripWealth Management Banking
34,male,US,San Antonio,45000,"['Binance Smart Chain', 'Flow', 'Bitcoin']","['books', 'travel', 'finance']",ThrillersThe Caravan/RV Road TripStock Market Tax/Audit Consulting
74,female,UK,Birmingham-Wolverhampton,100000,"['Cardano', 'Polygon', 'Ripple']","['travel', 'finance']",The Group Tour The Caravan/RV Road Trip The Gap YearStock Market Professional Advisory Insurance
66,other,UK,Glasgow,85000,[],"['sports', 'travel', 'finance']",Tennis Cricket BadmintonThe Weekend Break The Caravan/RV Road Trip The Group TourProfessional Advisory
10,other,India,Hyderabad,75000,"['Flow', 'Ripple']","['music', 'sports', 'books', 'finance']",Rock JazzBasketball Soccer/footballMysteries Historical FictionProfessional Advisory Tax/Audit Consulting Treasury/Debt Instruments
68,female,India,Bangalore,105000,['Binance Smart Chain'],"['music', 'sports', 'books', 'travel']",TechnoSoccer/football Table TennisFantasy RomanceLong Term Slow Travel Business Travel
23,female,UK,Newcastle,55000,[],"['music', 'sports', 'travel', 'finance']",RhythmandBlues(R&B) CountrySoccer/football VolleyballThe Gap Year Visiting FriendsProfessional Advisory Mutual Funds Insurance
24,male,India,Kolkata,110000,['Bitcoin'],"['music', 'sports', 'books', 'travel']",DubstepTennisHistorical FictionVisiting Friends Volunteer Travel
34,male,India,Pune,105000,['Solana'],"['music', 'travel', 'finance']",Techno PopVolunteer TravelTax/Audit Consulting Stock Market Banking
59,other,US,Houston,40000,"['Cardano', 'Ripple']","['music', 'books', 'travel', 'finance']",ElectronicDanceMusic Country JazzMysteriesThe Group TourProfessional Advisory Stock Market
